user_id,fitness_level,goal,duration_range,equipment,height,weight,bmi_category,limitations
user_378,pro,endurance,10-20,none,166.0,90.9,obese,[]
user_379,intermediate,power,5-10,kettlebell,162.0,33.5,underweight,"[np.str_('pregnancy'), np.str_('asthma')]"
user_380,beginner,endurance,5-10,none,177.9,75.1,normal,[]
user_381,intermediate,endurance,5-10,none,171.0,45.1,underweight,[]
user_382,beginner,endurance,20+,gym,175.5,66.2,normal,[]
user_383,beginner,endurance,10-20,gym,180.6,37.9,underweight,[]
user_384,beginner,warm-up,10-20,gym,174.2,79.1,overweight,[]
user_385,intermediate,endurance,10-20,none,159.6,81.2,obese,[np.str_('knee_pain')]
user_386,beginner,endurance,5-10,none,167.2,76.4,overweight,[]
user_387,beginner,endurance,10-20,kettlebell,156.2,61.5,overweight,[]
user_388,pro,power,10-20,kettlebell,183.4,35.0,underweight,[]
user_389,intermediate,endurance,10-20,kettlebell,173.3,83.9,overweight,[]
user_390,beginner,power,5-10,none,174.3,57.9,normal,[]
user_391,beginner,warm-up,5-10,kettlebell,167.0,69.2,normal,[]
user_392,beginner,endurance,10-20,kettlebell,159.0,82.6,obese,"[np.str_('heart_condition'), np.str_('shoulder_injury')]"
user_393,beginner,endurance,10-20,kettlebell,166.4,88.2,obese,[]
user_394,beginner,endurance,10-20,none,161.0,59.9,normal,"[np.str_('back_pain'), np.str_('asthma')]"
user_395,beginner,endurance,20+,kettlebell,159.2,59.7,normal,[]
user_396,beginner,endurance,10-20,kettlebell,179.0,89.1,overweight,[]
user_397,beginner,endurance,10-20,kettlebell,172.7,92.7,obese,"[np.str_('shoulder_injury'), np.str_('pregnancy')]"
user_398,pro,power,5-10,kettlebell,184.0,80.5,normal,[np.str_('shoulder_injury')]
user_399,intermediate,power,10-20,gym,188.6,86.6,normal,"[np.str_('back_pain'), np.str_('high_blood_pressure')]"
user_400,pro,warm-up,10-20,gym,190.8,91.3,overweight,[np.str_('asthma')]
user_401,intermediate,power,10-20,none,183.0,71.7,normal,[]
user_402,beginner,power,20+,none,176.1,77.9,overweight,[]
user_403,pro,power,10-20,gym,165.9,62.4,normal,[]
user_404,beginner,endurance,20+,gym,179.8,75.3,normal,[]
user_405,intermediate,endurance,10-20,gym,189.0,59.2,underweight,"[np.str_('high_blood_pressure'), np.str_('joint_problems')]"
user_406,pro,warm-up,20+,gym,194.5,52.4,underweight,[]
user_407,beginner,warm-up,20+,gym,168.1,69.4,normal,[np.str_('asthma')]
user_408,intermediate,endurance,20+,kettlebell,153.5,47.9,normal,[np.str_('heart_condition')]
user_409,intermediate,power,20+,none,183.9,47.4,underweight,[]
user_410,intermediate,endurance,10-20,gym,177.0,69.1,normal,[]
user_411,pro,warm-up,10-20,gym,164.8,72.3,overweight,[]
user_412,pro,endurance,10-20,gym,166.4,89.2,obese,[]
user_413,beginner,power,10-20,gym,171.7,64.0,normal,[np.str_('joint_problems')]
user_414,intermediate,warm-up,20+,kettlebell,174.4,85.6,overweight,[np.str_('pregnancy')]
user_415,beginner,warm-up,10-20,none,178.3,94.7,overweight,[]
user_416,pro,power,10-20,gym,164.0,60.5,normal,[]
user_417,intermediate,power,20+,gym,166.5,57.0,normal,[]
user_418,beginner,power,20+,none,184.3,73.9,normal,[]
user_419,beginner,endurance,5-10,gym,168.9,58.4,normal,[]
user_420,pro,endurance,5-10,none,165.9,62.7,normal,[]
user_421,beginner,endurance,20+,none,156.5,55.0,normal,[]
user_422,beginner,warm-up,10-20,none,178.5,92.5,overweight,"[np.str_('asthma'), np.str_('knee_pain')]"
user_423,beginner,endurance,10-20,gym,168.8,60.5,normal,[]
user_424,intermediate,power,10-20,gym,165.9,82.1,overweight,[]
user_425,pro,warm-up,20+,none,169.5,48.9,underweight,[]
user_426,intermediate,endurance,20+,none,167.3,85.8,obese,[]
user_427,intermediate,power,5-10,none,189.0,94.4,overweight,[]
user_428,intermediate,endurance,10-20,none,161.1,76.0,overweight,[]
user_429,beginner,endurance,5-10,none,164.5,82.5,obese,[]
user_430,pro,power,5-10,none,164.7,87.9,obese,[np.str_('heart_condition')]
user_431,beginner,endurance,20+,none,173.0,75.6,overweight,[]
user_432,intermediate,endurance,10-20,none,169.7,56.4,normal,[]
user_433,beginner,endurance,5-10,none,169.3,83.3,overweight,[]
user_434,intermediate,endurance,10-20,kettlebell,164.7,90.8,obese,[]
user_435,beginner,endurance,5-10,none,194.1,73.3,normal,[]
user_436,intermediate,power,5-10,none,149.2,95.9,obese,[]
user_437,beginner,endurance,10-20,none,172.5,56.6,normal,[]
user_438,beginner,endurance,20+,none,164.6,75.4,overweight,[]
user_439,beginner,power,10-20,gym,163.6,67.5,overweight,"[np.str_('back_pain'), np.str_('asthma')]"
user_440,beginner,endurance,5-10,none,182.1,95.5,overweight,[]
user_441,beginner,endurance,10-20,kettlebell,148.1,71.4,obese,[]
user_442,beginner,endurance,10-20,kettlebell,161.9,41.0,underweight,[]
user_443,beginner,endurance,10-20,gym,173.3,70.4,normal,[]
user_444,intermediate,endurance,5-10,none,159.8,84.1,obese,[]
user_445,intermediate,warm-up,5-10,none,156.9,82.8,obese,"[np.str_('pregnancy'), np.str_('joint_problems')]"
user_446,intermediate,warm-up,5-10,gym,166.2,84.3,obese,[]
user_447,beginner,endurance,5-10,kettlebell,171.5,71.2,normal,[]
user_448,pro,warm-up,5-10,kettlebell,173.5,59.0,normal,[]
user_449,beginner,power,10-20,kettlebell,154.0,51.8,normal,"[np.str_('asthma'), np.str_('pregnancy')]"
user_450,pro,power,10-20,kettlebell,176.6,71.4,normal,[np.str_('pregnancy')]
user_451,beginner,warm-up,5-10,none,185.2,79.0,normal,"[np.str_('asthma'), np.str_('knee_pain')]"
user_452,intermediate,endurance,20+,gym,169.3,76.8,overweight,[]
user_453,beginner,endurance,10-20,kettlebell,175.6,50.0,underweight,[]
user_454,intermediate,endurance,20+,gym,148.4,65.1,overweight,[]
user_455,pro,endurance,5-10,none,154.8,27.5,underweight,[]
user_456,beginner,endurance,20+,gym,162.1,36.5,underweight,[]
user_457,pro,endurance,20+,kettlebell,164.9,70.5,overweight,[]
user_458,intermediate,endurance,10-20,gym,187.2,77.5,normal,"[np.str_('back_pain'), np.str_('knee_pain')]"
user_459,intermediate,endurance,10-20,gym,168.8,65.6,normal,[]
user_460,pro,warm-up,10-20,gym,193.3,99.3,overweight,[]
user_461,beginner,endurance,10-20,none,171.0,47.2,underweight,[]
user_462,beginner,endurance,20+,none,178.9,62.5,normal,"[np.str_('heart_condition'), np.str_('pregnancy')]"
user_463,intermediate,power,10-20,kettlebell,177.8,78.3,normal,[np.str_('heart_condition')]
user_464,intermediate,endurance,5-10,kettlebell,175.0,65.8,normal,[]
user_465,pro,power,20+,gym,159.3,87.9,obese,[]
user_466,beginner,warm-up,20+,kettlebell,166.9,55.5,normal,[]
user_467,intermediate,power,20+,none,146.6,49.5,normal,[]
user_468,beginner,endurance,20+,kettlebell,178.5,69.9,normal,[]
user_469,beginner,power,10-20,gym,179.4,86.7,overweight,[]
user_470,pro,endurance,5-10,none,169.6,69.1,normal,[]
user_471,pro,endurance,5-10,none,168.4,69.6,normal,[]
user_472,intermediate,warm-up,10-20,none,178.2,54.3,underweight,[]
user_473,intermediate,endurance,5-10,kettlebell,185.6,76.2,normal,[np.str_('shoulder_injury')]
user_474,pro,endurance,5-10,gym,150.1,60.8,overweight,[]
user_475,beginner,endurance,10-20,none,140.9,64.4,obese,[]
user_476,beginner,power,5-10,kettlebell,176.1,80.7,overweight,"[np.str_('shoulder_injury'), np.str_('joint_problems')]"
user_477,pro,power,10-20,gym,157.1,51.5,normal,[]
user_478,beginner,endurance,10-20,gym,165.6,75.3,overweight,[]
user_479,beginner,endurance,10-20,kettlebell,172.5,25.7,underweight,"[np.str_('back_pain'), np.str_('joint_problems')]"
user_480,beginner,endurance,10-20,kettlebell,151.6,58.2,overweight,[]
user_481,pro,endurance,20+,kettlebell,172.2,89.2,obese,[]
user_482,beginner,warm-up,5-10,gym,176.6,59.1,normal,[]
user_483,pro,endurance,5-10,gym,179.0,76.8,normal,[]
user_484,intermediate,power,10-20,kettlebell,152.8,97.4,obese,[]
user_485,intermediate,endurance,10-20,none,183.7,80.4,normal,[]
user_486,beginner,endurance,10-20,gym,167.1,38.3,underweight,[]
user_487,beginner,endurance,5-10,none,159.3,98.7,obese,[]
user_488,beginner,endurance,10-20,gym,186.2,99.3,overweight,[]
user_489,beginner,endurance,10-20,none,168.3,81.6,overweight,"[np.str_('shoulder_injury'), np.str_('back_pain')]"
user_490,intermediate,power,20+,none,176.5,52.9,underweight,[]
user_491,intermediate,endurance,10-20,none,176.7,99.1,obese,[]
user_492,beginner,endurance,20+,gym,162.4,74.3,overweight,[]
user_493,intermediate,power,5-10,none,160.8,90.3,obese,[]
user_494,beginner,power,20+,gym,176.1,111.5,obese,[np.str_('joint_problems')]
user_495,beginner,endurance,5-10,none,162.0,67.2,overweight,"[np.str_('asthma'), np.str_('heart_condition')]"
user_496,intermediate,power,10-20,none,173.4,55.9,normal,[np.str_('back_pain')]
user_497,pro,endurance,10-20,kettlebell,165.4,43.9,underweight,[]
user_498,pro,endurance,5-10,gym,169.5,55.3,normal,[]
user_499,intermediate,endurance,5-10,none,181.8,104.2,obese,[]
user_500,intermediate,warm-up,5-10,kettlebell,159.1,82.5,obese,[]
user_501,intermediate,warm-up,20+,kettlebell,162.0,90.5,obese,[]
user_502,intermediate,endurance,10-20,kettlebell,177.1,66.4,normal,"[np.str_('heart_condition'), np.str_('shoulder_injury')]"
user_503,beginner,power,10-20,gym,147.4,52.3,normal,[]
user_504,beginner,endurance,10-20,gym,164.1,67.5,overweight,[]
user_505,intermediate,endurance,10-20,gym,149.4,59.7,overweight,[]
user_506,beginner,warm-up,10-20,none,162.9,99.3,obese,[]
user_507,beginner,warm-up,20+,kettlebell,194.4,61.9,underweight,[]
user_508,intermediate,endurance,5-10,none,175.1,59.1,normal,[]
user_509,beginner,power,10-20,gym,151.5,83.8,obese,[]
user_510,intermediate,endurance,10-20,gym,154.2,58.0,normal,[np.str_('pregnancy')]
user_511,beginner,endurance,10-20,none,180.3,60.2,normal,[]
user_512,beginner,endurance,5-10,kettlebell,160.2,45.7,underweight,[]
user_513,pro,endurance,10-20,gym,174.0,62.7,normal,[]
user_514,beginner,warm-up,5-10,none,150.7,83.1,obese,[]
user_515,beginner,endurance,5-10,none,186.2,66.1,normal,[]
user_516,pro,endurance,10-20,none,170.3,44.0,underweight,"[np.str_('asthma'), np.str_('joint_problems')]"
user_517,beginner,endurance,20+,none,167.7,69.4,normal,[]
user_518,beginner,warm-up,20+,gym,177.9,62.4,normal,[]
user_519,beginner,power,5-10,none,161.4,82.2,obese,[]
user_520,beginner,warm-up,20+,gym,161.7,60.7,normal,[]
user_521,beginner,endurance,10-20,kettlebell,164.8,65.2,normal,[]
user_522,intermediate,warm-up,20+,kettlebell,150.4,61.5,overweight,[]
user_523,intermediate,endurance,20+,gym,176.5,81.2,overweight,[]
user_524,beginner,endurance,10-20,gym,167.4,62.5,normal,[]
user_525,beginner,endurance,10-20,gym,187.8,54.9,underweight,[]
user_526,beginner,warm-up,5-10,gym,175.3,70.9,normal,[np.str_('shoulder_injury')]
user_527,beginner,power,5-10,none,166.8,91.7,obese,[]
user_528,intermediate,warm-up,10-20,kettlebell,193.1,67.3,underweight,[]
user_529,intermediate,endurance,5-10,gym,179.4,56.2,underweight,[]
user_530,intermediate,endurance,5-10,gym,173.1,81.8,overweight,[]
user_531,intermediate,power,10-20,none,182.8,79.5,normal,[]
user_532,beginner,power,10-20,kettlebell,167.6,55.0,normal,[]
user_533,beginner,power,10-20,kettlebell,168.2,77.8,overweight,[]
user_534,intermediate,endurance,10-20,none,168.2,45.0,underweight,[np.str_('back_pain')]
user_535,beginner,power,5-10,kettlebell,175.9,66.1,normal,"[np.str_('shoulder_injury'), np.str_('heart_condition')]"
user_536,pro,endurance,5-10,none,163.3,71.7,overweight,"[np.str_('high_blood_pressure'), np.str_('joint_problems')]"
user_537,beginner,endurance,20+,kettlebell,172.2,83.6,overweight,[]
user_538,intermediate,power,20+,kettlebell,164.3,58.1,normal,[np.str_('shoulder_injury')]
user_539,intermediate,power,5-10,none,170.7,50.6,underweight,[]
user_540,beginner,endurance,20+,none,183.4,87.7,overweight,[]
user_541,pro,endurance,5-10,gym,193.0,47.8,underweight,[]
user_542,intermediate,warm-up,20+,gym,176.5,64.5,normal,"[np.str_('back_pain'), np.str_('high_blood_pressure')]"
user_543,beginner,warm-up,10-20,kettlebell,177.8,58.1,underweight,[]
user_544,beginner,endurance,5-10,gym,175.6,72.8,normal,[]
user_545,intermediate,power,10-20,gym,160.1,65.7,overweight,[]
user_546,intermediate,power,5-10,kettlebell,163.1,43.3,underweight,[]
user_547,intermediate,endurance,10-20,none,176.0,60.5,normal,[]
user_548,beginner,power,20+,gym,154.9,52.6,normal,[np.str_('knee_pain')]
user_549,intermediate,warm-up,20+,gym,174.4,66.4,normal,"[np.str_('joint_problems'), np.str_('heart_condition')]"
user_550,beginner,endurance,5-10,none,169.9,68.0,normal,"[np.str_('knee_pain'), np.str_('back_pain')]"
user_551,beginner,power,20+,gym,162.4,72.7,overweight,[]
user_552,intermediate,power,10-20,gym,175.4,84.7,overweight,[]
user_553,intermediate,power,10-20,kettlebell,162.3,34.0,underweight,[]
user_554,pro,endurance,10-20,none,154.5,83.5,obese,[]
user_555,beginner,endurance,20+,none,179.6,91.8,overweight,[]
user_556,beginner,warm-up,10-20,gym,169.1,72.0,overweight,[np.str_('high_blood_pressure')]
user_557,intermediate,endurance,5-10,kettlebell,168.5,60.4,normal,[]
user_558,intermediate,warm-up,10-20,kettlebell,182.4,64.8,normal,[]
user_559,pro,power,5-10,none,182.2,81.9,normal,[]
user_560,pro,endurance,5-10,none,162.0,109.7,obese,[]
user_561,beginner,power,10-20,none,175.5,80.5,overweight,[]
user_562,pro,power,5-10,gym,159.4,58.1,normal,[np.str_('pregnancy')]
user_563,pro,endurance,5-10,gym,177.9,48.6,underweight,"[np.str_('heart_condition'), np.str_('back_pain')]"
user_564,pro,power,10-20,none,164.5,70.6,overweight,[]
user_565,beginner,power,5-10,gym,167.6,83.7,overweight,[]
user_566,beginner,power,20+,none,156.6,72.4,overweight,[]
user_567,beginner,endurance,10-20,kettlebell,172.6,95.4,obese,[]
user_568,beginner,power,20+,none,179.1,76.9,normal,[]
user_569,intermediate,endurance,10-20,none,169.1,50.6,underweight,[]
user_570,beginner,endurance,10-20,none,166.6,70.0,overweight,[]
user_571,pro,power,10-20,gym,191.4,51.0,underweight,[]
user_572,beginner,endurance,20+,kettlebell,187.5,55.8,underweight,"[np.str_('joint_problems'), np.str_('heart_condition')]"
user_573,beginner,warm-up,20+,none,175.6,68.0,normal,[np.str_('heart_condition')]
user_574,intermediate,power,10-20,kettlebell,177.2,78.1,normal,[]
user_575,pro,warm-up,10-20,kettlebell,171.9,80.1,overweight,[]
user_576,intermediate,power,5-10,kettlebell,170.7,73.2,overweight,[]
user_577,pro,power,10-20,gym,161.1,79.2,obese,[]
user_578,intermediate,endurance,10-20,kettlebell,166.2,50.3,underweight,"[np.str_('pregnancy'), np.str_('heart_condition')]"
user_579,beginner,endurance,5-10,none,169.9,66.8,normal,[np.str_('pregnancy')]
user_580,intermediate,endurance,10-20,none,160.7,86.0,obese,[]
user_581,beginner,warm-up,5-10,none,196.8,71.0,underweight,[]
user_582,beginner,endurance,10-20,none,189.5,68.1,normal,[]
user_583,intermediate,warm-up,5-10,gym,151.9,77.2,obese,[]
user_584,beginner,power,10-20,gym,153.4,85.7,obese,[]
user_585,beginner,power,10-20,none,168.4,60.7,normal,[]
user_586,intermediate,power,10-20,kettlebell,166.6,66.3,normal,[]
user_587,intermediate,endurance,10-20,none,146.4,80.7,obese,[]
user_588,pro,endurance,20+,kettlebell,185.3,85.1,normal,[]
user_589,intermediate,endurance,5-10,none,156.2,52.3,normal,[]
user_590,beginner,power,20+,gym,189.1,68.9,normal,[]
user_591,intermediate,endurance,20+,kettlebell,156.7,69.8,overweight,"[np.str_('knee_pain'), np.str_('back_pain')]"
user_592,pro,endurance,20+,none,175.4,76.4,normal,"[np.str_('high_blood_pressure'), np.str_('joint_problems')]"
user_593,beginner,endurance,10-20,gym,175.1,82.5,overweight,[]
user_594,intermediate,endurance,5-10,kettlebell,183.1,72.0,normal,[np.str_('asthma')]
user_595,beginner,power,10-20,gym,160.0,73.3,overweight,"[np.str_('joint_problems'), np.str_('knee_pain')]"
user_596,intermediate,endurance,10-20,none,155.9,71.4,overweight,[]
user_597,beginner,endurance,10-20,kettlebell,153.1,62.9,overweight,[]
user_598,beginner,warm-up,20+,kettlebell,181.8,57.1,underweight,"[np.str_('high_blood_pressure'), np.str_('shoulder_injury')]"
user_599,intermediate,endurance,5-10,gym,193.9,75.7,normal,[]
user_600,intermediate,endurance,5-10,none,165.1,79.5,overweight,"[np.str_('high_blood_pressure'), np.str_('shoulder_injury')]"
user_601,intermediate,endurance,10-20,none,173.8,96.3,obese,[]
user_602,beginner,endurance,10-20,kettlebell,166.1,83.6,obese,[]
user_603,beginner,power,20+,none,171.9,85.9,overweight,[]
user_604,beginner,power,20+,kettlebell,160.8,60.3,normal,[]
user_605,beginner,endurance,10-20,none,171.8,51.0,underweight,"[np.str_('knee_pain'), np.str_('heart_condition')]"
user_606,intermediate,endurance,5-10,gym,183.7,45.5,underweight,[np.str_('knee_pain')]
user_607,intermediate,warm-up,5-10,kettlebell,176.1,57.1,underweight,[]
user_608,beginner,warm-up,10-20,kettlebell,153.9,58.3,normal,[]
user_609,beginner,endurance,5-10,kettlebell,153.8,65.1,overweight,[]
user_610,pro,endurance,20+,none,164.1,84.9,obese,"[np.str_('shoulder_injury'), np.str_('back_pain')]"
user_611,intermediate,power,5-10,gym,167.7,50.1,underweight,[]
user_612,pro,endurance,10-20,kettlebell,175.6,51.2,underweight,[]
user_613,pro,endurance,5-10,none,155.7,61.6,overweight,[]
user_614,pro,warm-up,5-10,none,155.6,62.1,overweight,[]
user_615,intermediate,warm-up,10-20,kettlebell,157.1,83.1,obese,[]
user_616,intermediate,endurance,5-10,none,161.2,48.6,normal,[]
user_617,beginner,warm-up,20+,kettlebell,181.0,61.0,normal,[np.str_('asthma')]
user_618,beginner,endurance,20+,kettlebell,178.9,70.1,normal,[]
user_619,intermediate,power,20+,kettlebell,146.4,62.3,overweight,[]
user_620,intermediate,endurance,20+,kettlebell,170.9,58.8,normal,[]
user_621,pro,endurance,20+,kettlebell,151.4,71.7,obese,[]
user_622,pro,endurance,5-10,none,179.9,59.3,underweight,[]
user_623,beginner,endurance,10-20,gym,156.7,69.1,overweight,[]
user_624,intermediate,power,20+,none,172.8,62.4,normal,[]
user_625,beginner,endurance,5-10,gym,169.0,53.4,normal,[]
user_626,intermediate,endurance,10-20,none,174.0,74.0,normal,[]
user_627,intermediate,endurance,10-20,gym,166.9,81.0,overweight,[]
user_628,pro,warm-up,10-20,kettlebell,172.4,53.6,underweight,[]
user_629,beginner,endurance,20+,none,162.1,72.2,overweight,[np.str_('shoulder_injury')]
user_630,beginner,warm-up,20+,none,178.5,72.2,normal,"[np.str_('knee_pain'), np.str_('heart_condition')]"
user_631,intermediate,endurance,10-20,kettlebell,162.1,80.3,obese,[]
user_632,pro,endurance,20+,none,169.2,67.8,normal,[np.str_('asthma')]
user_633,pro,warm-up,5-10,gym,169.4,67.3,normal,[]
user_634,intermediate,endurance,10-20,none,161.8,81.6,obese,"[np.str_('knee_pain'), np.str_('shoulder_injury')]"
user_635,intermediate,warm-up,5-10,kettlebell,172.3,85.5,overweight,[]
user_636,beginner,endurance,10-20,none,166.2,78.2,overweight,[]
user_637,pro,endurance,10-20,gym,169.4,77.4,overweight,[]
user_638,intermediate,power,5-10,gym,154.3,51.7,normal,[]
user_639,intermediate,endurance,5-10,none,169.3,75.5,overweight,[]
user_640,intermediate,warm-up,5-10,kettlebell,177.6,92.9,overweight,[np.str_('knee_pain')]
user_641,beginner,power,20+,kettlebell,173.9,67.4,normal,[]
user_642,beginner,endurance,10-20,none,175.4,64.7,normal,"[np.str_('asthma'), np.str_('high_blood_pressure')]"
user_643,beginner,endurance,10-20,gym,158.6,56.6,normal,[]
user_644,intermediate,warm-up,20+,none,158.7,86.9,obese,[np.str_('pregnancy')]
user_645,intermediate,endurance,20+,none,187.0,64.0,underweight,[]
user_646,pro,endurance,10-20,kettlebell,174.2,93.4,obese,[]
user_647,intermediate,endurance,10-20,gym,189.5,85.4,normal,[]
user_648,beginner,endurance,10-20,none,170.2,49.8,underweight,[]
user_649,beginner,endurance,5-10,gym,174.0,80.7,overweight,"[np.str_('asthma'), np.str_('high_blood_pressure')]"
